image,config,CL,Q_BRISQUE,Q_NIQE
620.png,w/o trajectory selection,2.363485135450283,19.45654296875,4.675645489517792
620.png,w/o QAT (post-quant),1.4312076953302935,20.3338623046875,4.879164400139741
620.png,Full (DT--QAT),2.6370780336205155,19.48345947265625,4.657646231868085
621.png,w/o Rich teacher,0.23511863908480737,22.24151611328125,5.431543683412357
621.png,w/o trajectory selection,0.1,22.86541748046875,5.584868047443836
621.png,w/o QAT (post-quant),1.0562651832252232,18.5135498046875,4.958342455678113
621.png,Full (DT--QAT),0.6438214826825642,19.8956298828125,5.150472844092282
622.png,w/o Rich teacher,0.1,38.75201416015625,6.3710258747045065
622.png,w/o trajectory selection,0.1,38.75201416015625,6.3710258747045065
622.png,w/o QAT (post-quant),0.1,38.75201416015625,6.3710258747045065
622.png,Full (DT--QAT),0.1,38.75201416015625,6.3710258747045065
623.png,w/o Rich teacher,0.1,39.20880126953125,6.52008869151331
623.png,w/o trajectory selection,0.1,39.20880126953125,6.52008869151331
623.png,w/o QAT (post-quant),0.1,39.20880126953125,6.52008869151331
623.png,Full (DT--QAT),0.1,39.20880126953125,6.52008869151331
624.png,w/o Rich teacher,0.1,31.966552734375,5.351138569179241
624.png,w/o trajectory selection,0.1,31.966552734375,5.351138569179241
624.png,w/o QAT (post-quant),0.3756427647157988,29.86962890625,5.230104088814514
624.png,Full (DT--QAT),2.1371133853603705,17.4085693359375,4.893158024741683
625.png,w/o Rich teacher,0.1,31.966552734375,5.351138569179241
625.png,w/o trajectory selection,0.1,31.966552734375,5.351138569179241
625.png,w/o QAT (post-quant),0.3756427647157988,29.86962890625,5.230104088814514
625.png,Full (DT--QAT),2.1371133853603705,17.4085693359375,4.893158024741683
626.png,w/o Rich teacher,0.1,31.966552734375,5.351138569179241
626.png,w/o trajectory selection,0.1,31.966552734375,5.351138569179241
626.png,w/o QAT (post-quant),0.3756427647157988,29.86962890625,5.230104088814514
626.png,Full (DT--QAT),2.1371133853603705,17.4085693359375,4.893158024741683
627.png,w/o Rich teacher,0.1,23.1259765625,5.35552175447064
627.png,w/o trajectory selection,0.1,23.1259765625,5.35552175447064
627.png,w/o QAT (post-quant),0.1,23.1259765625,5.35552175447064
627.png,Full (DT--QAT),1.7206939161396873,16.08447265625,4.897775744554515
628.png,w/o Rich teacher,0.1,22.48187255859375,5.295899420824611
628.png,w/o trajectory selection,0.1,22.48187255859375,5.295899420824611
628.png,w/o QAT (post-quant),0.1,22.48187255859375,5.295899420824611
628.png,Full (DT--QAT),0.1,22.48187255859375,5.295899420824611
629.png,w/o Rich teacher,0.1,9.019775390625,4.74453815468778
629.png,w/o trajectory selection,0.1,9.019775390625,4.74453815468778
629.png,w/o QAT (post-quant),0.1,9.019775390625,4.74453815468778
629.png,Full (DT--QAT),0.1,9.019775390625,4.74453815468778
630.png,w/o Rich teacher,0.1,9.019775390625,4.74453815468778
630.png,w/o trajectory selection,0.1,9.019775390625,4.74453815468778
630.png,w/o QAT (post-quant),0.1,9.019775390625,4.74453815468778
630.png,Full (DT--QAT),0.1,9.019775390625,4.74453815468778
633.png,w/o Rich teacher,0.5112149712729956,14.30999755859375,4.274152003916565
633.png,w/o trajectory selection,0.1,15.30609130859375,4.310177291549383
633.png,w/o QAT (post-quant),1.1905491179322278,14.40313720703125,4.224043472420192
633.png,Full (DT--QAT),0.7199136642868265,13.97149658203125,4.253906537817835
634.png,w/o Rich teacher,0.5112149712729956,14.30999755859375,4.274152003916565
634.png,w/o trajectory selection,0.1,15.30609130859375,4.310177291549383
634.png,w/o QAT (post-quant),1.1905491179322278,14.40313720703125,4.224043472420192
634.png,Full (DT--QAT),0.7199136642868265,13.97149658203125,4.253906537817835
637.png,w/o Rich teacher,0.1,52.57843017578125,4.780969857367792
637.png,w/o trajectory selection,0.1,52.57843017578125,4.780969857367792
637.png,w/o QAT (post-quant),0.1,52.57843017578125,4.780969857367792
637.png,Full (DT--QAT),0.5560932441008862,55.3817138671875,4.535881363631772
638.png,w/o Rich teacher,0.1,51.33685302734375,4.828421091543576
638.png,w/o trajectory selection,0.1,51.33685302734375,4.828421091543576
638.png,w/o QAT (post-quant),0.1,51.33685302734375,4.828421091543576
638.png,Full (DT--QAT),0.1,51.33685302734375,4.828421091543576
639.png,w/o Rich teacher,4.325443821568557,-0.46624755859375,4.0104926882295
639.png,w/o trajectory selection,5.246947908107138,-0.5107421875,4.017546670931707
639.png,w/o QAT (post-quant),1.259653608456135,5.5821533203125,4.414323207947756
639.png,Full (DT--QAT),2.7927835488847044,0.64862060546875,4.108514390445871
640.png,w/o Rich teacher,3.3574852044399077,-1.08154296875,4.082440758576444
640.png,w/o trajectory selection,3.818288361669206,-1.20721435546875,4.073286817934356
640.png,w/o QAT (post-quant),1.0846313878046763,6.46044921875,4.524534209941991
640.png,Full (DT--QAT),0.9440492176610529,7.06695556640625,4.559879020019136
641.png,w/o Rich teacher,3.3574852044399077,-1.08154296875,4.082440758576444
641.png,w/o trajectory selection,3.818288361669206,-1.20721435546875,4.073286817934356
641.png,w/o QAT (post-quant),1.0846313878046763,6.46044921875,4.524534209941991
641.png,Full (DT--QAT),0.9440492176610529,7.06695556640625,4.559879020019136
642.png,w/o Rich teacher,3.3574852044399077,-1.08154296875,4.082440758576444
642.png,w/o trajectory selection,3.818288361669206,-1.20721435546875,4.073286817934356
642.png,w/o QAT (post-quant),1.0846313878046763,6.46044921875,4.524534209941991
642.png,Full (DT--QAT),0.9440492176610529,7.06695556640625,4.559879020019136
643.png,w/o Rich teacher,3.3574852044399077,-1.08154296875,4.082440758576444
643.png,w/o trajectory selection,3.818288361669206,-1.20721435546875,4.073286817934356
643.png,w/o QAT (post-quant),1.0846313878046763,6.46044921875,4.524534209941991
643.png,Full (DT--QAT),0.9440492176610529,7.06695556640625,4.559879020019136
644.png,w/o Rich teacher,3.3574852044399077,-1.08154296875,4.082440758576444
644.png,w/o trajectory selection,3.818288361669206,-1.20721435546875,4.073286817934356
644.png,w/o QAT (post-quant),1.0846313878046763,6.46044921875,4.524534209941991
644.png,Full (DT--QAT),0.9440492176610529,7.06695556640625,4.559879020019136
645.png,w/o Rich teacher,4.6651766158338654,12.2359619140625,3.741076444313295
645.png,w/o trajectory selection,4.061053502592817,11.423828125,3.7236605173862376
645.png,w/o QAT (post-quant),4.407377407193627,11.9468994140625,3.6963491796928225
645.png,Full (DT--QAT),4.731325708298015,12.3629150390625,3.7159773741001003
646.png,w/o Rich teacher,0.1,13.0489501953125,4.103985326691223
646.png,w/o trajectory selection,0.1,13.0489501953125,4.103985326691223
646.png,w/o QAT (post-quant),0.1,13.0489501953125,4.103985326691223
646.png,Full (DT--QAT),0.1,13.0489501953125,4.103985326691223
647.png,w/o Rich teacher,0.1,76.92822265625,6.661686399273888
647.png,w/o trajectory selection,0.1,76.92822265625,6.661686399273888
647.png,w/o QAT (post-quant),0.1,76.92822265625,6.661686399273888
647.png,Full (DT--QAT),0.5122644478916558,81.44308471679688,6.776167315340287
648.png,w/o Rich teacher,0.1,75.85562133789062,6.588994179554546
648.png,w/o trajectory selection,0.1,75.85562133789062,6.588994179554546
648.png,w/o QAT (post-quant),0.1,75.85562133789062,6.588994179554546
648.png,Full (DT--QAT),0.1,75.85562133789062,6.588994179554546
649.png,w/o Rich teacher,0.1,70.2225341796875,3.640712949115287
649.png,w/o trajectory selection,0.1,70.2225341796875,3.640712949115287
649.png,w/o QAT (post-quant),0.1,70.2225341796875,3.640712949115287
649.png,Full (DT--QAT),0.1,70.2225341796875,3.640712949115287
650.png,w/o Rich teacher,0.1,6.99322509765625,2.652174181859796
650.png,w/o trajectory selection,0.1,6.99322509765625,2.652174181859796
650.png,w/o QAT (post-quant),0.1,6.99322509765625,2.652174181859796
650.png,Full (DT--QAT),0.1,6.99322509765625,2.652174181859796
651.png,w/o Rich teacher,0.1,6.873779296875,2.6882146564092766
651.png,w/o trajectory selection,0.1,6.873779296875,2.6882146564092766
651.png,w/o QAT (post-quant),0.1,6.873779296875,2.6882146564092766
651.png,Full (DT--QAT),0.1,6.873779296875,2.6882146564092766
653.png,w/o Rich teacher,0.1,6.873779296875,2.6882146564092766
653.png,w/o trajectory selection,0.1,6.873779296875,2.6882146564092766
653.png,w/o QAT (post-quant),0.1,6.873779296875,2.6882146564092766
653.png,Full (DT--QAT),0.1,6.873779296875,2.6882146564092766
654.png,w/o Rich teacher,0.1,8.54473876953125,3.8615375079682153
654.png,w/o trajectory selection,0.1,8.54473876953125,3.8615375079682153
654.png,w/o QAT (post-quant),0.1,8.54473876953125,3.8615375079682153
654.png,Full (DT--QAT),0.1,8.54473876953125,3.8615375079682153
655.png,w/o Rich teacher,0.1,7.7281494140625,3.822820201671075
655.png,w/o trajectory selection,0.1,7.7281494140625,3.822820201671075
655.png,w/o QAT (post-quant),0.1,7.7281494140625,3.822820201671075
655.png,Full (DT--QAT),0.1,7.7281494140625,3.822820201671075
658.png,w/o Rich teacher,0.1,12.32208251953125,4.133399425143466
658.png,w/o trajectory selection,0.1,12.32208251953125,4.133399425143466
658.png,w/o QAT (post-quant),0.1,12.32208251953125,4.133399425143466
658.png,Full (DT--QAT),0.1,12.32208251953125,4.133399425143466
659.png,w/o Rich teacher,0.1,12.32208251953125,4.133399425143466
659.png,w/o trajectory selection,0.1,12.32208251953125,4.133399425143466
659.png,w/o QAT (post-quant),0.1,12.32208251953125,4.133399425143466
659.png,Full (DT--QAT),0.1,12.32208251953125,4.133399425143466
660.png,w/o Rich teacher,0.1,5.29229736328125,3.150899904790684
660.png,w/o trajectory selection,0.1,5.29229736328125,3.150899904790684
660.png,w/o QAT (post-quant),0.1,5.29229736328125,3.150899904790684
660.png,Full (DT--QAT),0.1,5.29229736328125,3.150899904790684
661.png,w/o Rich teacher,0.1,5.29229736328125,3.150899904790684
661.png,w/o trajectory selection,0.1,5.29229736328125,3.150899904790684
661.png,w/o QAT (post-quant),0.1,5.29229736328125,3.150899904790684
661.png,Full (DT--QAT),0.1,5.29229736328125,3.150899904790684
662.png,w/o Rich teacher,0.1,20.6339111328125,4.997586361521006
662.png,w/o trajectory selection,0.1,20.6339111328125,4.997586361521006
662.png,w/o QAT (post-quant),0.1,20.6339111328125,4.997586361521006
662.png,Full (DT--QAT),0.1,20.6339111328125,4.997586361521006
663.png,w/o Rich teacher,0.1,20.6339111328125,4.997586361521006
663.png,w/o trajectory selection,0.1,20.6339111328125,4.997586361521006
663.png,w/o QAT (post-quant),0.1,20.6339111328125,4.997586361521006
663.png,Full (DT--QAT),0.1,20.6339111328125,4.997586361521006
664.png,w/o Rich teacher,0.1,20.4580078125,5.207196438351552
664.png,w/o trajectory selection,0.1,20.4580078125,5.207196438351552
664.png,w/o QAT (post-quant),0.1,20.4580078125,5.207196438351552
664.png,Full (DT--QAT),0.1,20.4580078125,5.207196438351552
665.png,w/o Rich teacher,0.6836424347309783,11.93359375,8.767780248443241
665.png,w/o trajectory selection,0.7004132546027508,11.93359375,8.767780248443241
665.png,w/o QAT (post-quant),1.3061624453432579,20.53802490234375,9.61892585097013
665.png,Full (DT--QAT),0.7338204059172975,11.93359375,8.767780248443241
666.png,w/o Rich teacher,0.1,36.2843017578125,4.849204669348022
666.png,w/o trajectory selection,0.1,36.2843017578125,4.849204669348022
666.png,w/o QAT (post-quant),0.1,36.2843017578125,4.849204669348022
666.png,Full (DT--QAT),0.1,36.2843017578125,4.849204669348022
667.png,w/o Rich teacher,0.1,36.2843017578125,4.849204669348022
667.png,w/o trajectory selection,0.1,36.2843017578125,4.849204669348022
667.png,w/o QAT (post-quant),0.1,36.2843017578125,4.849204669348022
667.png,Full (DT--QAT),0.1,36.2843017578125,4.849204669348022
668.png,w/o Rich teacher,0.1,9.9373779296875,3.5075252278327897
668.png,w/o trajectory selection,0.1,9.9373779296875,3.5075252278327897
668.png,w/o QAT (post-quant),0.1,9.9373779296875,3.5075252278327897
668.png,Full (DT--QAT),0.1,9.9373779296875,3.5075252278327897
669.png,w/o Rich teacher,0.4627519177837347,13.5987548828125,6.2067922512039475
669.png,w/o trajectory selection,0.5256376092373,15.32391357421875,6.362149524244069
669.png,w/o QAT (post-quant),1.1901583443797794,16.989013671875,6.553752551954333
669.png,Full (DT--QAT),0.648431768978972,13.76678466796875,6.155050859936412
670.png,w/o Rich teacher,0.1,26.85284423828125,3.255876366006827
670.png,w/o trajectory selection,0.1,26.85284423828125,3.255876366006827
670.png,w/o QAT (post-quant),0.1,26.85284423828125,3.255876366006827
670.png,Full (DT--QAT),0.1,26.85284423828125,3.255876366006827
671.png,w/o Rich teacher,0.1,26.85284423828125,3.255876366006827
671.png,w/o trajectory selection,0.1,26.85284423828125,3.255876366006827
671.png,w/o QAT (post-quant),0.1,26.85284423828125,3.255876366006827
671.png,Full (DT--QAT),0.1,26.85284423828125,3.255876366006827
674.png,w/o Rich teacher,0.1,-2.69683837890625,5.345132953027423
674.png,w/o trajectory selection,0.1,-2.69683837890625,5.345132953027423
674.png,w/o QAT (post-quant),0.1,-2.69683837890625,5.345132953027423
674.png,Full (DT--QAT),0.1,-2.69683837890625,5.345132953027423
675.png,w/o Rich teacher,0.1,-2.69683837890625,5.345132953027423
675.png,w/o trajectory selection,0.1,-2.69683837890625,5.345132953027423
675.png,w/o QAT (post-quant),0.1,-2.69683837890625,5.345132953027423
675.png,Full (DT--QAT),0.1,-2.69683837890625,5.345132953027423
676.png,w/o Rich teacher,0.1,37.26641845703125,4.738003474083409
676.png,w/o trajectory selection,0.1,37.26641845703125,4.738003474083409
676.png,w/o QAT (post-quant),0.1,37.26641845703125,4.738003474083409
676.png,Full (DT--QAT),0.1,37.26641845703125,4.738003474083409
677.png,w/o Rich teacher,0.1,37.26641845703125,4.738003474083409
677.png,w/o trajectory selection,0.1,37.26641845703125,4.738003474083409
677.png,w/o QAT (post-quant),0.1,37.26641845703125,4.738003474083409
677.png,Full (DT--QAT),0.1,37.26641845703125,4.738003474083409
678.png,w/o Rich teacher,0.1,9.70098876953125,3.1563799789968976
678.png,w/o trajectory selection,0.1,9.70098876953125,3.1563799789968976
678.png,w/o QAT (post-quant),0.1,9.70098876953125,3.1563799789968976
678.png,Full (DT--QAT),0.1,9.70098876953125,3.1563799789968976
679.png,w/o Rich teacher,0.1,9.70098876953125,3.1563799789968976
679.png,w/o trajectory selection,0.1,9.70098876953125,3.1563799789968976
679.png,w/o QAT (post-quant),0.1,9.70098876953125,3.1563799789968976
679.png,Full (DT--QAT),0.1,9.70098876953125,3.1563799789968976
680.png,w/o Rich teacher,0.1,36.58746337890625,5.156527542156361
680.png,w/o trajectory selection,0.1,36.58746337890625,5.156527542156361
680.png,w/o QAT (post-quant),0.1,36.58746337890625,5.156527542156361
680.png,Full (DT--QAT),0.1,36.58746337890625,5.156527542156361
681.png,w/o Rich teacher,0.1,36.58746337890625,5.156527542156361
681.png,w/o trajectory selection,0.1,36.58746337890625,5.156527542156361
681.png,w/o QAT (post-quant),0.1,36.58746337890625,5.156527542156361
681.png,Full (DT--QAT),0.1,36.58746337890625,5.156527542156361
682.png,w/o Rich teacher,0.1,12.6904296875,3.8617482992918477
682.png,w/o trajectory selection,0.1,12.6904296875,3.8617482992918477
682.png,w/o QAT (post-quant),0.1,12.6904296875,3.8617482992918477
682.png,Full (DT--QAT),0.1,12.6904296875,3.8617482992918477
683.png,w/o Rich teacher,0.1,12.6904296875,3.8617482992918477
683.png,w/o trajectory selection,0.1,12.6904296875,3.8617482992918477
683.png,w/o QAT (post-quant),0.1,12.6904296875,3.8617482992918477
683.png,Full (DT--QAT),0.1,12.6904296875,3.8617482992918477
684.png,w/o Rich teacher,0.1,23.44989013671875,4.27772218655526
684.png,w/o trajectory selection,0.1,23.44989013671875,4.27772218655526
684.png,w/o QAT (post-quant),0.1,23.44989013671875,4.27772218655526
684.png,Full (DT--QAT),0.1,23.44989013671875,4.27772218655526
685.png,w/o Rich teacher,0.1,23.44989013671875,4.27772218655526
685.png,w/o trajectory selection,0.1,23.44989013671875,4.27772218655526
685.png,w/o QAT (post-quant),0.1,23.44989013671875,4.27772218655526
685.png,Full (DT--QAT),0.1,23.44989013671875,4.27772218655526
686.png,w/o Rich teacher,0.1,19.77630615234375,3.1050778499568357
686.png,w/o trajectory selection,0.1,19.77630615234375,3.1050778499568357
686.png,w/o QAT (post-quant),0.1,19.77630615234375,3.1050778499568357
686.png,Full (DT--QAT),0.1,19.77630615234375,3.1050778499568357
687.png,w/o Rich teacher,0.1,19.77630615234375,3.1050778499568357
687.png,w/o trajectory selection,0.1,19.77630615234375,3.1050778499568357
687.png,w/o QAT (post-quant),0.1,19.77630615234375,3.1050778499568357
687.png,Full (DT--QAT),0.1,19.77630615234375,3.1050778499568357
688.png,w/o Rich teacher,0.1,20.13720703125,3.6591712738440214
688.png,w/o trajectory selection,0.1,20.13720703125,3.6591712738440214
688.png,w/o QAT (post-quant),0.1,20.13720703125,3.6591712738440214
688.png,Full (DT--QAT),0.1,20.13720703125,3.6591712738440214
689.png,w/o Rich teacher,0.1,20.13720703125,3.6591712738440214
689.png,w/o trajectory selection,0.1,20.13720703125,3.6591712738440214
689.png,w/o QAT (post-quant),0.1,20.13720703125,3.6591712738440214
689.png,Full (DT--QAT),0.1,20.13720703125,3.6591712738440214
690.png,w/o Rich teacher,0.1,8.42266845703125,5.117079567778345
690.png,w/o trajectory selection,0.1,8.42266845703125,5.117079567778345
690.png,w/o QAT (post-quant),0.1,8.42266845703125,5.117079567778345
690.png,Full (DT--QAT),0.1,8.42266845703125,5.117079567778345
691.png,w/o Rich teacher,0.1,8.42266845703125,5.117079567778345
691.png,w/o trajectory selection,0.1,8.42266845703125,5.117079567778345
691.png,w/o QAT (post-quant),0.1,8.42266845703125,5.117079567778345
691.png,Full (DT--QAT),0.1,8.42266845703125,5.117079567778345
692.png,w/o Rich teacher,0.1,29.30767822265625,4.1365485063571406
692.png,w/o trajectory selection,0.1,29.30767822265625,4.1365485063571406
692.png,w/o QAT (post-quant),0.1,29.30767822265625,4.1365485063571406
692.png,Full (DT--QAT),0.1,29.30767822265625,4.1365485063571406
693.png,w/o Rich teacher,0.1,29.30767822265625,4.1365485063571406
693.png,w/o trajectory selection,0.1,29.30767822265625,4.1365485063571406
693.png,w/o QAT (post-quant),0.1,29.30767822265625,4.1365485063571406
693.png,Full (DT--QAT),0.1,29.30767822265625,4.1365485063571406
694.png,w/o Rich teacher,0.1,35.1943359375,4.51613566489593
694.png,w/o trajectory selection,0.1,35.1943359375,4.51613566489593
694.png,w/o QAT (post-quant),0.1,35.1943359375,4.51613566489593
694.png,Full (DT--QAT),0.1,35.1943359375,4.51613566489593
695.png,w/o Rich teacher,0.1,35.1943359375,4.51613566489593
695.png,w/o trajectory selection,0.1,35.1943359375,4.51613566489593
695.png,w/o QAT (post-quant),0.1,35.1943359375,4.51613566489593
695.png,Full (DT--QAT),0.1,35.1943359375,4.51613566489593
696.png,w/o Rich teacher,0.1,5.8009033203125,4.3062898927545845
696.png,w/o trajectory selection,0.1,5.8009033203125,4.3062898927545845
696.png,w/o QAT (post-quant),0.1,5.8009033203125,4.3062898927545845
696.png,Full (DT--QAT),0.1,5.8009033203125,4.3062898927545845
697.png,w/o Rich teacher,0.1,5.8009033203125,4.3062898927545845
697.png,w/o trajectory selection,0.1,5.8009033203125,4.3062898927545845
697.png,w/o QAT (post-quant),0.1,5.8009033203125,4.3062898927545845
697.png,Full (DT--QAT),0.1,5.8009033203125,4.3062898927545845
698.png,w/o Rich teacher,0.1,16.20257568359375,4.727256648442445
698.png,w/o trajectory selection,0.1,16.20257568359375,4.727256648442445
698.png,w/o QAT (post-quant),0.1,16.20257568359375,4.727256648442445
698.png,Full (DT--QAT),0.1,16.20257568359375,4.727256648442445
699.png,w/o Rich teacher,0.1,16.20257568359375,4.727256648442445
699.png,w/o trajectory selection,0.1,16.20257568359375,4.727256648442445
699.png,w/o QAT (post-quant),0.1,16.20257568359375,4.727256648442445
699.png,Full (DT--QAT),0.1,16.20257568359375,4.727256648442445
7.png,w/o Rich teacher,1.7047133342265206,11.7569580078125,3.268148163111099
7.png,w/o trajectory selection,1.5136309227638591,20.50006103515625,3.310280258953118
7.png,w/o QAT (post-quant),2.3488106133456954,25.813720703125,3.2032229449879708
7.png,Full (DT--QAT),2.334454439699979,25.19830322265625,3.2004474128148472
700.png,w/o Rich teacher,0.1,16.20257568359375,4.727256648442445
700.png,w/o trajectory selection,0.1,16.20257568359375,4.727256648442445
700.png,w/o QAT (post-quant),0.1,16.20257568359375,4.727256648442445
700.png,Full (DT--QAT),0.1,16.20257568359375,4.727256648442445
701.png,w/o Rich teacher,0.1,16.20257568359375,4.727256648442445
701.png,w/o trajectory selection,0.1,16.20257568359375,4.727256648442445
701.png,w/o QAT (post-quant),0.1,16.20257568359375,4.727256648442445
701.png,Full (DT--QAT),0.1,16.20257568359375,4.727256648442445
702.png,w/o Rich teacher,0.1,4.97003173828125,4.573566305883828
702.png,w/o trajectory selection,0.1,4.97003173828125,4.573566305883828
702.png,w/o QAT (post-quant),0.1,4.97003173828125,4.573566305883828
702.png,Full (DT--QAT),0.3681222628473968,5.75146484375,4.521846084208515
703.png,w/o Rich teacher,0.1,4.97003173828125,4.573566305883828
703.png,w/o trajectory selection,0.1,4.97003173828125,4.573566305883828
703.png,w/o QAT (post-quant),0.1,4.97003173828125,4.573566305883828
703.png,Full (DT--QAT),0.3681222628473968,5.75146484375,4.521846084208515
704.png,w/o Rich teacher,0.1,4.97003173828125,4.573566305883828
704.png,w/o trajectory selection,0.1,4.97003173828125,4.573566305883828
704.png,w/o QAT (post-quant),0.1,4.97003173828125,4.573566305883828
704.png,Full (DT--QAT),0.3681222628473968,5.75146484375,4.521846084208515
708.png,w/o Rich teacher,0.1,-1.68475341796875,5.995918528235421
708.png,w/o trajectory selection,0.1,-1.68475341796875,5.995918528235421
708.png,w/o QAT (post-quant),0.1,-1.68475341796875,5.995918528235421
708.png,Full (DT--QAT),0.1,-1.68475341796875,5.995918528235421
709.png,w/o Rich teacher,0.1,-1.68475341796875,5.995918528235421
709.png,w/o trajectory selection,0.1,-1.68475341796875,5.995918528235421
709.png,w/o QAT (post-quant),0.1,-1.68475341796875,5.995918528235421
709.png,Full (DT--QAT),0.1,-1.68475341796875,5.995918528235421
710.png,w/o Rich teacher,0.1,27.72906494140625,5.025500009335161
710.png,w/o trajectory selection,0.1,27.72906494140625,5.025500009335161
710.png,w/o QAT (post-quant),0.1,27.72906494140625,5.025500009335161
710.png,Full (DT--QAT),0.1,27.72906494140625,5.025500009335161
711.png,w/o Rich teacher,0.1,27.72906494140625,5.025500009335161
711.png,w/o trajectory selection,0.1,27.72906494140625,5.025500009335161
711.png,w/o QAT (post-quant),0.1,27.72906494140625,5.025500009335161
711.png,Full (DT--QAT),0.1,27.72906494140625,5.025500009335161
712.png,w/o Rich teacher,0.4893729206215166,3.504150390625,6.277902509443215
712.png,w/o trajectory selection,0.1,11.42681884765625,6.225867292144882
712.png,w/o QAT (post-quant),0.1,11.42681884765625,6.225867292144882
712.png,Full (DT--QAT),0.1,11.42681884765625,6.225867292144882
713.png,w/o Rich teacher,0.4893729206215166,3.504150390625,6.277902509443215
713.png,w/o trajectory selection,0.1,11.42681884765625,6.225867292144882
713.png,w/o QAT (post-quant),0.1,11.42681884765625,6.225867292144882
713.png,Full (DT--QAT),0.1,11.42681884765625,6.225867292144882
714.png,w/o Rich teacher,0.1,30.46307373046875,4.592519644466908
714.png,w/o trajectory selection,0.1,30.46307373046875,4.592519644466908
714.png,w/o QAT (post-quant),0.1,30.46307373046875,4.592519644466908
714.png,Full (DT--QAT),0.1,30.46307373046875,4.592519644466908
715.png,w/o Rich teacher,0.1,30.46307373046875,4.592519644466908
715.png,w/o trajectory selection,0.1,30.46307373046875,4.592519644466908
715.png,w/o QAT (post-quant),0.1,30.46307373046875,4.592519644466908
715.png,Full (DT--QAT),0.1,30.46307373046875,4.592519644466908
716.png,w/o Rich teacher,0.1,26.66278076171875,4.177841649567473
716.png,w/o trajectory selection,0.1,26.66278076171875,4.177841649567473
716.png,w/o QAT (post-quant),0.1,26.66278076171875,4.177841649567473
716.png,Full (DT--QAT),0.1,26.66278076171875,4.177841649567473
717.png,w/o Rich teacher,0.1,26.66278076171875,4.177841649567473
717.png,w/o trajectory selection,0.1,26.66278076171875,4.177841649567473
717.png,w/o QAT (post-quant),0.1,26.66278076171875,4.177841649567473
717.png,Full (DT--QAT),0.1,26.66278076171875,4.177841649567473
718.png,w/o Rich teacher,0.3866416457762727,22.6629638671875,4.465211924813556
718.png,w/o trajectory selection,0.23108813464394998,21.5325927734375,4.410499429679854
718.png,w/o QAT (post-quant),0.36054122024392665,22.6629638671875,4.465211924813556
718.png,Full (DT--QAT),0.3876413354472015,22.6629638671875,4.465211924813556
719.png,w/o Rich teacher,0.3866416457762727,22.6629638671875,4.465211924813556
719.png,w/o trajectory selection,0.23108813464394998,21.5325927734375,4.410499429679854
719.png,w/o QAT (post-quant),0.36054122024392665,22.6629638671875,4.465211924813556
719.png,Full (DT--QAT),0.3876413354472015,22.6629638671875,4.465211924813556
720.png,w/o Rich teacher,0.1,9.7044677734375,2.708972601033277
720.png,w/o trajectory selection,0.1,9.7044677734375,2.708972601033277
720.png,w/o QAT (post-quant),0.1,9.7044677734375,2.708972601033277
720.png,Full (DT--QAT),0.1,9.7044677734375,2.708972601033277
721.png,w/o Rich teacher,0.1,9.7044677734375,2.708972601033277
721.png,w/o trajectory selection,0.1,9.7044677734375,2.708972601033277
721.png,w/o QAT (post-quant),0.1,9.7044677734375,2.708972601033277
721.png,Full (DT--QAT),0.1,9.7044677734375,2.708972601033277
722.png,w/o Rich teacher,0.1,33.29620361328125,3.3694015076466166
722.png,w/o trajectory selection,0.1,33.29620361328125,3.3694015076466166
722.png,w/o QAT (post-quant),0.1,33.29620361328125,3.3694015076466166
722.png,Full (DT--QAT),0.1,33.29620361328125,3.3694015076466166
723.png,w/o Rich teacher,0.1,33.29620361328125,3.3694015076466166
723.png,w/o trajectory selection,0.1,33.29620361328125,3.3694015076466166
723.png,w/o QAT (post-quant),0.1,33.29620361328125,3.3694015076466166
723.png,Full (DT--QAT),0.1,33.29620361328125,3.3694015076466166
724.png,w/o Rich teacher,0.1,40.71490478515625,4.990652494267996
724.png,w/o trajectory selection,0.1,40.71490478515625,4.990652494267996
724.png,w/o QAT (post-quant),0.1,40.71490478515625,4.990652494267996
724.png,Full (DT--QAT),0.1,40.71490478515625,4.990652494267996
725.png,w/o Rich teacher,0.1,40.71490478515625,4.990652494267996
725.png,w/o trajectory selection,0.1,40.71490478515625,4.990652494267996
725.png,w/o QAT (post-quant),0.1,40.71490478515625,4.990652494267996
725.png,Full (DT--QAT),0.1,40.71490478515625,4.990652494267996
726.png,w/o Rich teacher,0.1,45.07562255859375,6.074375484999609
726.png,w/o trajectory selection,0.1,45.07562255859375,6.074375484999609
726.png,w/o QAT (post-quant),0.1,45.07562255859375,6.074375484999609
726.png,Full (DT--QAT),0.1,45.07562255859375,6.074375484999609
727.png,w/o Rich teacher,0.1,45.07562255859375,6.074375484999609
727.png,w/o trajectory selection,0.1,45.07562255859375,6.074375484999609
727.png,w/o QAT (post-quant),0.1,45.07562255859375,6.074375484999609
727.png,Full (DT--QAT),0.1,45.07562255859375,6.074375484999609
728.png,w/o Rich teacher,0.1,45.07562255859375,6.074375484999609
728.png,w/o trajectory selection,0.1,45.07562255859375,6.074375484999609
728.png,w/o QAT (post-quant),0.1,45.07562255859375,6.074375484999609
728.png,Full (DT--QAT),0.1,45.07562255859375,6.074375484999609
729.png,w/o Rich teacher,0.1,4.0396728515625,5.411970417024781
729.png,w/o trajectory selection,0.1,4.0396728515625,5.411970417024781
729.png,w/o QAT (post-quant),0.1,4.0396728515625,5.411970417024781
